produtividade;dias_plantio;dias_colheita;dias_emergencia_plantio;dias_colheita_plantio;soma_chuva_no_periodo;media_chuva_no_periodo;max_chuva_no_periodo;min_chuva_no_periodo;soma_Grama_insumo_aplicado_no_periodo;media_Grama_insumo_aplicado_no_periodo;max_Grama_insumo_aplicado_no_periodo;min_Grama_insumo_aplicado_no_periodo;soma_Litros_insumo_aplicado_no_periodo;media_Litros_insumo_aplicado_no_periodo;max_Litros_insumo_aplicado_no_periodo;min_Litros_insumo_aplicado_no_periodo;soma_Metro_insumo_aplicado_no_periodo;media_Metro_insumo_aplicado_no_periodo;max_Metro_insumo_aplicado_no_periodo;min_Metro_insumo_aplicado_no_periodo;soma_Pe�as_insumo_aplicado_no_periodo;media_Pe�as_insumo_aplicado_no_periodo;max_Pe�as_insumo_aplicado_no_periodo;min_Pe�as_insumo_aplicado_no_periodo;soma_Quilograma_insumo_aplicado_no_periodo;media_Quilograma_insumo_aplicado_no_periodo;max_Quilograma_insumo_aplicado_no_periodo;min_Quilograma_insumo_aplicado_no_periodo;soma_Sacas_insumo_aplicado_no_periodo;media_Sacas_insumo_aplicado_no_periodo;max_Sacas_insumo_aplicado_no_periodo;min_Sacas_insumo_aplicado_no_periodo;soma_Unidade_insumo_aplicado_no_periodo;media_Unidade_insumo_aplicado_no_periodo;max_Unidade_insumo_aplicado_no_periodo;min_Unidade_insumo_aplicado_no_periodo;Acaricidas;Adjuvantes;Adubo Foliar;Bactericidas;Corretivos;Cupinicidas/Formicidas;Fertilizantes;Fungicidas;Herbicidas;Inoculantes;Inseticidas;Outros Insumos;Reguladores Crescimento;Sementes Adb Verde;textura_solo_descricao_0;textura_solo_descricao_Arenosa 0%-15%;textura_solo_descricao_Argilosa 35%-60%;textura_solo_descricao_Media 15%-35%;textura_solo_descricao_Muito Argilosa 60%-100%;periodo_safra_classe_Outros;periodo_safra_classe_Safra;periodo_safra_classe_Safrinha;ultimo_estadio_fenologico_0;ultimo_estadio_fenologico_At� 10 Folhas;ultimo_estadio_fenologico_At� 12 FOLHAS;ultimo_estadio_fenologico_At� 2 Folhas;ultimo_estadio_fenologico_At� 6 Folhas;ultimo_estadio_fenologico_At� 8 Folhas;ultimo_estadio_fenologico_B1;ultimo_estadio_fenologico_B3;ultimo_estadio_fenologico_Bn;ultimo_estadio_fenologico_C1;ultimo_estadio_fenologico_C2;ultimo_estadio_fenologico_C3;ultimo_estadio_fenologico_C4;ultimo_estadio_fenologico_C5;ultimo_estadio_fenologico_C6;ultimo_estadio_fenologico_Cn;ultimo_estadio_fenologico_F1;ultimo_estadio_fenologico_F2;ultimo_estadio_fenologico_F3;ultimo_estadio_fenologico_F4;ultimo_estadio_fenologico_F5;ultimo_estadio_fenologico_F6;ultimo_estadio_fenologico_F7;ultimo_estadio_fenologico_FC;ultimo_estadio_fenologico_Fn;ultimo_estadio_fenologico_R1;ultimo_estadio_fenologico_R2;ultimo_estadio_fenologico_R3;ultimo_estadio_fenologico_R4;ultimo_estadio_fenologico_R5;ultimo_estadio_fenologico_R5.1;ultimo_estadio_fenologico_R5.2;ultimo_estadio_fenologico_R5.3;ultimo_estadio_fenologico_R5.4;ultimo_estadio_fenologico_R5.5;ultimo_estadio_fenologico_R6;ultimo_estadio_fenologico_R7;ultimo_estadio_fenologico_R7.1;ultimo_estadio_fenologico_R7.2;ultimo_estadio_fenologico_R7.3;ultimo_estadio_fenologico_R8;ultimo_estadio_fenologico_R8.1;ultimo_estadio_fenologico_R8.2;ultimo_estadio_fenologico_R9;ultimo_estadio_fenologico_V1;ultimo_estadio_fenologico_V10;ultimo_estadio_fenologico_V11;ultimo_estadio_fenologico_V12;ultimo_estadio_fenologico_V13;ultimo_estadio_fenologico_V15;ultimo_estadio_fenologico_V16;ultimo_estadio_fenologico_V17;ultimo_estadio_fenologico_V18;ultimo_estadio_fenologico_V2;ultimo_estadio_fenologico_V3;ultimo_estadio_fenologico_V4;ultimo_estadio_fenologico_V5;ultimo_estadio_fenologico_V6;ultimo_estadio_fenologico_V7;ultimo_estadio_fenologico_V8;ultimo_estadio_fenologico_V9;ultimo_estadio_fenologico_VC;ultimo_estadio_fenologico_VE;ultimo_estadio_fenologico_VN;ultimo_estadio_fenologico_VT;variedade_Algod�o;variedade_Milho;variedade_Soja;area_ha
0.0;0.0;0.0;;145.0;1536.0;22.26086956521739;100.0;2.0;0.0;;;;3.2012;0.3556888888888889;1.0;0.0769;0.0;;;;0.0;;;;188.44645;62.81548333333333;125.9799;0.34615;0.0;;;;0.0;;;;;3.0;2.0;;;;2.0;2.0;2.0;;1.0;;;;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;6314.554677702983
99.8190883793477;2.0;2.0;6.0;140.0;1254.0;8.893617021276595;72.0;0.0;0.0;;;;7.89955;0.6076576923076923;3.0;0.0509;0.0;;;;0.0;;;;38.95105;19.475525;38.8018;0.14925;0.0;;;;0.0;;;;;3.0;2.0;;;;1.0;1.0;5.0;;3.0;;;;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;6314.554677702983
62.3849138811103;0.0;;5.0;999.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;6314.554677702983
78.5647894728464;2.0;6.0;6.0;208.0;1450.0;6.971153846153846;120.0;0.0;0.0;;;;39.53215;0.3162572;2.0003;0.0149;0.0;;;;0.0;;;;386.32725;12.877575;126.943;0.03495;0.0;;;;0.0;;;;;41.0;16.0;;;;4.0;12.0;17.0;;49.0;;16.0;;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;6314.554677702983
75.0478255505379;0.0;4.0;7.0;185.0;1549.0;8.327956989247312;92.0;0.0;0.0;;;;24.702949999999998;0.3383965753424657;2.5018;0.03995;0.0;;;;0.0;;;;560.35375;10.776033653846154;243.35175;0.002;0.0;;;;0.0;;;;;22.0;13.0;;;;8.0;9.0;11.0;;30.0;24.0;8.0;;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;6314.554677702983
59.0059122133605;3.0;2.0;7.0;112.0;973.0;8.610619469026549;72.0;0.0;0.0;;;;12.3869;0.247738;2.00665;0.01245;0.0;;;;0.0;;;;25.704800000000002;6.426200000000001;25.0;0.20315;0.0;;;;0.0;;;;;9.0;4.0;;;;1.0;18.0;7.0;;15.0;;;;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;6314.554677702983
71.3059281695434;;3.0;;999.0;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;6314.554677702983
79.6690221538954;8.0;55.0;6.0;266.0;2640.0;9.887640449438202;150.0;0.0;0.0;;;;17.783699999999993;0.2654283582089551;1.25;0.025;0.0;;;;0.0;;;;569.8698499999999;16.281995714285713;250.87805;0.005;0.0;;;;0.0;;;;2.0;22.0;8.0;;;;6.0;12.0;12.0;;30.0;3.0;7.0;;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;6314.554677702983
88.8254551633095;0.0;1.0;7.0;154.0;1215.0;7.8896103896103895;75.0;0.0;0.0;;;;0.9000999999999999;0.22502499999999998;0.60185;0.0497;0.0;;;;0.0;;;;39.739399999999996;19.869699999999998;38.82355;0.91585;0.0;;;;0.0;;;;;2.0;;;;;1.0;;1.0;;2.0;;;;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;6314.554677702983
92.0447205885733;0.0;1.0;4.0;183.0;1429.0;7.808743169398907;120.0;0.0;0.0;;;;7.348249999999999;0.6680227272727272;1.59995;0.04955;0.0;;;;0.0;;;;40.625;40.625;40.625;40.625;0.0;;;;0.0;;;;;3.0;;;;;1.0;1.0;3.0;;4.0;;;;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;6314.554677702983
0.0;1.0;;5.0;999.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;6314.554677702983
0.0;2.0;1.0;;146.0;1536.0;22.26086956521739;100.0;2.0;0.0;;;;3.1891499999999997;0.35434999999999994;0.99505;0.07405;0.0;;;;0.0;;;;62.44445;31.222225;62.0957;0.34875;0.0;;;;0.0;;;;;3.0;2.0;;;;1.0;2.0;2.0;;1.0;;;;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;6314.554677702983
55.1483351905388;0.0;2.0;5.0;93.0;25.0;0.29411764705882354;20.0;0.0;0.0;;;;8.249500000000001;0.3437291666666667;1.25;0.05;0.0;;;;0.0;;;;11.3756;0.4945913043478261;1.5;0.00245;0.0;;;;0.0;;;;;12.0;10.0;;;;2.0;3.0;10.0;;8.0;2.0;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;7291.351871296206
67.589192174663;0.0;;6.0;999.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
78.0029458467055;1.0;3.0;5.0;213.0;2498.0;11.672897196261681;135.0;0.0;0.0;;;;22.587299999999995;0.2895807692307692;1.25;0.0249;0.0;;;;0.0;;;;647.9464999999999;15.06852325581395;148.3137;0.005;0.0;;;;0.0;;;;1.0;29.0;16.0;;;;9.0;11.0;16.0;;30.0;5.0;4.0;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
69.8520086383686;3.0;44.0;4.0;271.0;1592.0;5.852941176470588;72.0;0.0;0.0;;;;52.3193;0.3658692307692308;2.0025;0.0242;0.0;;;;0.0;;;;459.95414999999997;13.141547142857142;160.0;0.02455;0.0;;;;0.0;;;;1.0;31.0;23.0;;;;4.0;15.0;23.0;;64.0;;17.0;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
85.0713269810112;0.0;3.0;5.0;211.0;1496.0;7.090047393364929;120.0;0.0;0.0;;;;32.483850000000004;0.3314678571428572;2.00015;0.00255;0.0;;;;0.0;;;;647.6696000000001;25.906784000000002;185.3234;0.00255;0.0;;;;0.2556;0.2556;0.2556;0.2556;;40.0;13.0;;;;6.0;8.0;14.0;1.0;34.0;;8.0;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
72.1215605299397;;3.0;;999.0;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;0.0;;;;;;;;;;;;;;;;;;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;7291.351871296206
77.5235457285311;1.0;;6.0;999.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
0.0;1.0;38.0;5.0;243.0;1726.0;7.073770491803279;82.0;0.0;0.0;;;;32.23885;0.30414009433962264;2.18925;0.015;0.0;;;;0.0;;;;603.17724;24.127089599999998;140.0055;0.0025;0.0;;;;0.0;;;;;18.0;13.0;;;;6.0;6.0;18.0;;63.0;;7.0;;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
0.0;0.0;20.0;;202.0;2064.0;22.193548387096776;120.0;2.0;0.0;;;;36.3595;0.33980841121495325;2.51245;0.005;0.0;;;;0.0;;;;399.0697;18.13953181818182;153.4826;0.04975;0.0;;;;0.0;;;;;18.0;26.0;;;;6.0;9.0;8.0;;54.0;;8.0;;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
0.0;6.0;;5.0;999.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;7291.351871296206
0.0;1.0;1.0;7.0;138.0;1256.0;9.035971223021583;82.0;0.0;0.0;;;;5.5653500000000005;0.397525;1.4026;0.0247;0.0;;;;0.0;;;;249.65375;124.826875;124.9871;124.66665;0.0;;;;0.0;;;;;4.0;1.0;;;;2.0;2.0;3.0;;4.0;;;;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;6990.666678536783
